#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	flowmeter
#open	2024-01-19-11-22-16
#fields	uid	flow_duration	fwd_pkts_tot	bwd_pkts_tot	fwd_data_pkts_tot	bwd_data_pkts_tot	fwd_pkts_per_sec	bwd_pkts_per_sec	flow_pkts_per_sec	down_up_ratio	fwd_header_size_tot	fwd_header_size_min	fwd_header_size_max	bwd_header_size_tot	bwd_header_size_min	bwd_header_size_max	flow_FIN_flag_count	flow_SYN_flag_count	flow_RST_flag_count	fwd_PSH_flag_count	bwd_PSH_flag_count	flow_ACK_flag_count	fwd_URG_flag_count	bwd_URG_flag_count	flow_CWR_flag_count	flow_ECE_flag_count	fwd_pkts_payload.min	fwd_pkts_payload.max	fwd_pkts_payload.tot	fwd_pkts_payload.avg	fwd_pkts_payload.std	bwd_pkts_payload.min	bwd_pkts_payload.max	bwd_pkts_payload.tot	bwd_pkts_payload.avg	bwd_pkts_payload.std	flow_pkts_payload.min	flow_pkts_payload.max	flow_pkts_payload.tot	flow_pkts_payload.avg	flow_pkts_payload.std	fwd_iat.min	fwd_iat.max	fwd_iat.tot	fwd_iat.avg	fwd_iat.std	bwd_iat.min	bwd_iat.max	bwd_iat.tot	bwd_iat.avg	bwd_iat.std	flow_iat.min	flow_iat.max	flow_iat.tot	flow_iat.avg	flow_iat.std	payload_bytes_per_second	fwd_subflow_pkts	bwd_subflow_pkts	fwd_subflow_bytes	bwd_subflow_bytes	fwd_bulk_bytes	bwd_bulk_bytes	fwd_bulk_packets	bwd_bulk_packets	fwd_bulk_rate	bwd_bulk_rate	active.min	active.max	active.tot	active.avg	active.std	idle.min	idle.max	idle.tot	idle.avg	idle.std	fwd_init_window_size	bwd_init_window_size	fwd_last_window_size	bwd_last_window_size
#types	string	interval	count	count	count	count	double	double	double	double	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	count	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	double	count	count	count	count
CjqTy41jBRO7yQoEl	0.009995	2	2	0	1	200.100377	200.100377	400.200754	1.0	40	20	20	40	20	20	2	0	1	0	1	4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	15.5	21.92031	0.0	31.0	31.0	7.75	15.5	10077.953339	10077.953339	10077.953339	10077.953339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9994.983673	10077.953339	3359.31778	5746.804971	3101.555842	2.0	2.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	10077.953339	10077.953339	10077.953339	10077.953339	0.0	0.0	0.0	0.0	0.0	0.0	516	287	0	287
CRKmwRkastZphC3f	0.000000	1	0	0	0	0.0	0.0	0.0	0.0	32	32	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64240	0	64240	0
CgqbEE4MDPmRyyYJ3b	0.010701	2	2	0	1	186.89945	186.89945	373.798899	1.0	40	20	20	40	20	20	2	0	1	0	1	4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	15.5	21.92031	0.0	31.0	31.0	7.75	15.5	10110.855103	10110.855103	10110.855103	10110.855103	0.0	663.995743	663.995743	663.995743	663.995743	0.0	73.90976	10036.945343	10700.941086	3566.980362	5609.094813	2896.94147	2.0	2.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	10700.941086	10700.941086	10700.941086	10700.941086	0.0	0.0	0.0	0.0	0.0	0.0	1024	266	0	266
CJlRO53jnwh4etsske	0.010487	2	2	0	1	190.710863	190.710863	381.421725	1.0	40	20	20	40	20	20	2	0	1	0	1	4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	15.5	21.92031	0.0	31.0	31.0	7.75	15.5	9982.10907	9982.10907	9982.10907	9982.10907	0.0	663.995743	663.995743	663.995743	663.995743	0.0	159.025192	9823.083878	10487.07962	3495.693207	5482.410425	2956.018369	2.0	2.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	10487.07962	10487.07962	10487.07962	10487.07962	0.0	0.0	0.0	0.0	0.0	0.0	1024	266	0	266
CLQyKw2LMTHMZqJSr7	1.039033	14	14	7	8	13.474068	13.474068	26.948135	1.0	292	20	32	304	20	32	2	2	0	6	7	27	0	0	0	0	0.0	1412.0	3073.0	219.5	429.387713	0.0	1412.0	3124.0	223.142857	439.010576	0.0	1412.0	6197.0	221.321429	426.112753	0.0	979006.052017	1039097.070694	79930.5439	270201.135523	0.0	978963.851929	1028084.993362	79083.461028	270420.351912	0.0	968948.841095	1039097.070694	38485.076692	186002.480183	5964.199771	14.0	14.0	3073.0	3124.0	0.0	700.0	0.0	5.0	0.0	90895.415003	1039097.070694	1039097.070694	1039097.070694	1039097.070694	0.0	0.0	0.0	0.0	0.0	0.0	64240	65535	258	290
CGanZ46nuYBvedlA8	0.021458	7	6	3	1	326.216395	279.614053	605.830448	0.857143	152	20	32	132	20	32	2	2	1	2	1	11	0	0	0	0	0.0	1460.0	2018.0	288.285714	534.555801	0.0	296.0	296.0	49.333333	120.841494	0.0	1460.0	2314.0	178.0	405.378835	0.0	11156.797409	21458.148956	3576.358159	5465.192678	0.0	10312.795639	21204.948425	4240.989685	5350.215419	0.0	10060.787201	31201.124191	2600.093683	4431.936413	107837.819782	7.0	6.0	2018.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	31201.124191	31201.124191	31201.124191	31201.124191	0.0	0.0	0.0	0.0	0.0	0.0	64240	64240	255	0
Cle5FL27xdOYVyzS3d	3.007324	3	0	0	0	0.997565	0.0	0.997565	0.0	96	32	32	0	0	0	0	3	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1007435.083389	1999888.896942	3007323.980331	1503661.990166	701770.821578	0.0	0.0	0.0	0.0	0.0	1007435.083389	1999888.896942	3007323.980331	1503661.990166	701770.821578	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3007323.980331	3007323.980331	3007323.980331	3007323.980331	0.0	0.0	0.0	0.0	0.0	0.0	64240	0	64240	0
CeySwtLHUdp5ujcIl	1.844614	14	15	8	7	7.589664	8.131782	15.721446	1.071429	292	20	32	324	20	32	2	2	2	7	7	26	0	0	0	0	0.0	1460.0	2993.0	213.785714	403.612377	0.0	465.0	1298.0	86.533333	152.199055	0.0	1460.0	4291.0	147.965517	302.330411	0.0	951596.975327	1844614.028931	141893.386841	274496.104381	0.0	1000221.967697	1844425.916672	131744.708334	274348.519838	0.0	951319.932938	1937313.079834	69189.752851	186709.735168	2326.231901	14.0	15.0	2993.0	1298.0	0.0	0.0	0.0	0.0	0.0	0.0	1937313.079834	1937313.079834	1937313.079834	1937313.079834	0.0	0.0	0.0	0.0	0.0	0.0	64240	7300	251	0
C2ma2F4GmW6RG2ZgS7	1.517455	14	14	8	8	9.225975	9.225975	18.451949	1.0	292	20	32	304	20	32	2	2	0	7	8	27	0	0	0	0	0.0	1460.0	2944.0	210.285714	402.688356	0.0	465.0	1837.0	131.214286	191.121057	0.0	1460.0	4781.0	170.75	311.904143	0.0	958159.923553	1517454.862595	116727.297123	258951.021219	0.0	1000663.995743	1517138.004303	116702.923408	270496.677935	0.0	958047.866821	1609798.908234	59622.181786	183673.885611	3150.670322	14.0	14.0	2944.0	1837.0	0.0	0.0	0.0	0.0	0.0	0.0	1609798.908234	1609798.908234	1609798.908234	1609798.908234	0.0	0.0	0.0	0.0	0.0	0.0	64240	7300	256	822
Ce9AkT2ctfdSqF7A3k	0.004904	6	5	2	1	1223.54259	1019.618825	2243.161416	0.833333	132	20	32	124	20	32	2	2	0	2	1	10	0	0	0	0	0.0	33.0	35.0	5.833333	13.332917	0.0	299.0	299.0	59.8	133.716865	0.0	299.0	334.0	30.363636	89.639581	55.074692	2200.841904	4976.987839	995.397568	936.138384	0.0	1629.114151	3572.940826	893.235207	724.21933	0.0	1330.852509	4976.987839	497.698784	545.103762	68110.537534	6.0	5.0	35.0	299.0	0.0	0.0	0.0	0.0	0.0	0.0	4976.987839	4976.987839	4976.987839	4976.987839	0.0	0.0	0.0	0.0	0.0	0.0	64240	14600	255	913
CJDCfnf6r0h6MGiKj	0.005739	6	5	2	1	1045.483112	871.235927	1916.71904	0.833333	132	20	32	112	20	32	2	2	0	2	1	10	0	0	0	0	0.0	33.0	35.0	5.833333	13.332917	0.0	85.0	85.0	17.0	38.013156	0.0	85.0	120.0	10.909091	26.474344	31.94809	2798.080444	5818.843842	1163.768768	1156.09923	0.0	2567.052841	4835.128784	1208.782196	1162.118108	0.0	1610.040665	5818.843842	581.884384	581.543282	20909.662249	6.0	5.0	35.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	5818.843842	5818.843842	5818.843842	5818.843842	0.0	0.0	0.0	0.0	0.0	0.0	64240	14600	256	913
ChdGIE3Fjq8XiBPl1	0.002104	1	1	1	1	475.275241	475.275241	950.550482	1.0	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	35.0	35.0	35.0	35.0	0.0	85.0	85.0	85.0	85.0	0.0	35.0	85.0	120.0	60.0	35.355339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2104.043961	2104.043961	2104.043961	2104.043961	0.0	57033.028895	1.0	1.0	35.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	2104.043961	2104.043961	2104.043961	2104.043961	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CQioivpd0tlPcfH8f	0.019281	1	1	1	1	51.864129	51.864129	103.728259	1.0	8	8	8	8	8	8	0	0	0	0	0	0	0	0	0	0	48.0	48.0	48.0	48.0	0.0	487.0	487.0	487.0	487.0	0.0	48.0	487.0	535.0	267.5	310.419877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19281.148911	19281.148911	19281.148911	19281.148911	0.0	27747.309171	1.0	1.0	48.0	487.0	0.0	0.0	0.0	0.0	0.0	0.0	19281.148911	19281.148911	19281.148911	19281.148911	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0
CbkQ851eyTyImAPTmc	1.376787	13	12	6	6	9.442273	8.715944	18.158217	0.923077	272	20	32	264	20	32	2	2	0	5	6	24	0	0	0	0	0.0	1460.0	2656.0	204.307692	422.593261	0.0	390.0	834.0	69.5	121.81021	0.0	1460.0	3490.0	139.6	317.518766	0.0	1044756.889343	1376787.185669	114732.265472	295739.26344	0.0	956535.100937	1376290.798187	125117.34529	280582.049597	0.0	956535.100937	1468914.985657	61204.791069	194385.693771	2534.887045	13.0	12.0	2656.0	834.0	0.0	0.0	0.0	0.0	0.0	0.0	1468914.985657	1468914.985657	1468914.985657	1468914.985657	0.0	0.0	0.0	0.0	0.0	0.0	64240	7300	253	822
CWrw4Z3UkHIBWNyR82	0.000000	1	0	0	0	0.0	0.0	0.0	0.0	32	32	32	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64240	0	64240	0
C8J62C47jlalEnEVbi	1.702327	15	14	7	7	8.811468	8.224037	17.035505	0.933333	312	20	32	304	20	32	2	2	0	6	7	28	0	0	0	0	0.0	1460.0	2785.0	185.666667	393.815524	0.0	465.0	1298.0	92.714286	155.978514	0.0	1460.0	4083.0	140.793103	301.78734	0.0	960088.014603	1702327.013016	121594.786644	253942.420194	0.0	1001024.007797	1702439.069748	130956.851519	274559.451144	0.0	959984.064102	1795120.954514	64111.462661	182368.023601	2398.481589	15.0	14.0	2785.0	1298.0	0.0	0.0	0.0	0.0	0.0	0.0	1795120.954514	1795120.954514	1795120.954514	1795120.954514	0.0	0.0	0.0	0.0	0.0	0.0	64240	7300	251	822
Czkbn02N9DJqVrPKjd	0.006090	6	5	2	1	985.233684	821.02807	1806.261755	0.833333	132	20	32	112	20	32	2	2	0	2	1	10	0	0	0	0	0.0	37.0	39.0	6.5	14.963288	0.0	327.0	327.0	65.4	146.238846	0.0	327.0	366.0	33.272727	98.04294	59.843063	2416.133881	6174.087524	1234.817505	1077.555147	0.0	2164.840698	4676.818848	1169.204712	1022.130248	0.0	1927.852631	6174.087524	617.408752	729.237038	60099.254747	6.0	5.0	39.0	327.0	0.0	0.0	0.0	0.0	0.0	0.0	6174.087524	6174.087524	6174.087524	6174.087524	0.0	0.0	0.0	0.0	0.0	0.0	64240	14600	255	913
Cb4FjO17m32MtBJKEi	0.006250	6	5	2	1	959.978028	799.98169	1759.959718	0.833333	132	20	32	112	20	32	2	2	0	2	1	10	0	0	0	0	0.0	37.0	39.0	6.5	14.963288	0.0	113.0	113.0	22.6	50.535136	0.0	113.0	152.0	13.818182	34.701061	83.92334	2506.017685	6335.97374	1267.194748	1026.198336	0.0	2520.084381	4978.179932	1244.544983	1364.188748	0.0	1906.15654	6335.97374	633.597374	738.804327	24319.443372	6.0	5.0	39.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	6335.97374	6335.97374	6335.97374	6335.97374	0.0	0.0	0.0	0.0	0.0	0.0	64240	14600	256	913
CFf70p217Agvg5g31i	0.010303	2	2	0	0	194.117832	194.117832	388.235664	1.0	40	20	20	40	20	20	2	0	0	0	0	4	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10380.983353	10380.983353	10380.983353	10380.983353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10303.020477	10380.983353	3460.327784	5926.073913	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10380.983353	10380.983353	10380.983353	10380.983353	0.0	0.0	0.0	0.0	0.0	0.0	517	16382	517	16382
CqrLK91PQRzXlWvK5e	6.423123	23	41	5	31	3.580813	6.383188	9.964	1.782609	472	20	32	856	20	32	3	2	1	4	16	62	0	0	0	0	0.0	1460.0	2849.0	123.869565	328.080409	0.0	1460.0	41184.0	1004.487805	661.467993	0.0	1460.0	44033.0	688.015625	704.812741	0.0	6183393.955231	6574758.052826	298852.638765	1314884.070085	0.0	6271221.160889	6574733.972549	164368.349314	990726.361015	0.0	6183393.955231	6587975.978851	104571.047283	778576.785303	6855.387818	11.5	20.5	1424.5	20592.0	0.0	20470.0	0.0	15.0	0.0	2672312.833777	152004.003525	252578.020096	404582.023621	202291.01181	71116.569129	6183393.955231	6183393.955231	6183393.955231	6183393.955231	0.0	64240	64240	0	0
C5eS6KUgqsDOObr1h	6.505483	57	104	6	94	8.76184	15.986515	24.748355	1.824561	1152	20	32	2104	20	32	3	2	1	5	36	159	0	0	0	0	0.0	1460.0	3238.0	56.807018	219.161343	0.0	1460.0	130007.0	1250.067308	490.259417	0.0	1460.0	133245.0	827.608696	706.545241	0.0	6039329.051971	6660887.956619	118944.427797	806129.028046	0.0	6175888.061523	6660923.00415	64669.15538	608481.324705	0.0	6039329.051971	6674157.857895	41713.486612	477506.444733	20481.953731	28.5	52.0	1619.0	65003.5	0.0	124551.0	0.0	86.0	0.0	2778054.196579	257151.842117	377676.963806	634828.805923	317414.402962	85224.13085	6039329.051971	6039329.051971	6039329.051971	6039329.051971	0.0	64240	64240	0	0
CVUbWM2ePdRSmhX3H5	6.334436	14	17	4	9	2.210142	2.683743	4.893885	1.214286	292	20	32	364	20	32	3	2	1	3	7	29	0	0	0	0	0.0	1460.0	2232.0	159.428571	396.714529	0.0	1460.0	8923.0	524.882353	669.511658	0.0	1460.0	11155.0	359.83871	584.330791	0.0	6149798.870087	6489180.088043	499167.69908	1698411.036442	0.0	6282881.975174	6488010.883331	405500.680208	1567764.086892	0.0	6149798.870087	6502424.955368	216747.498512	1121037.216401	1761.009205	7.0	8.5	1116.0	4461.5	0.0	4402.0	0.0	5.0	0.0	4156534.49077	96064.090729	256561.994553	352626.085281	176313.042641	113489.15616	6149798.870087	6149798.870087	6149798.870087	6149798.870087	0.0	64240	64240	0	0
