#open,2024-03-10-18-51-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,uid,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,,,,,,,,,,,,,,,,,,
CcrBEi4HKaRZCH5cX,0.002249,1,1,1,1,444.641577,444.641577,889.283155,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.002457,2249.002457,2249.002457,2249.002457,0.0,101822.921234,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.002457,2249.002457,2249.002457,2249.002457,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CKfu4w4Wq9CnG4H3x9,0.001438,1,1,1,1,695.342175,695.342175,1390.68435,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.140869,1438.140869,1438.140869,1438.140869,0.0,159233.35809,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.140869,1438.140869,1438.140869,1438.140869,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CerwHa1ZtuInczFea6,0.002066,1,1,1,1,483.995384,483.995384,967.990769,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.135406,2066.135406,2066.135406,2066.135406,0.0,110834.942996,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2066.135406,2066.135406,2066.135406,2066.135406,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CWrjp33b69qaro5Wql,0.001570,1,1,1,1,636.948216,636.948216,1273.896431,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.986343,1569.986343,1569.986343,1569.986343,0.0,145861.141382,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.986343,1569.986343,1569.986343,1569.986343,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CFzVug3RSfsgrhhKW9,0.006359,1,1,1,1,157.260845,157.260845,314.52169,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.861923,6358.861923,6358.861923,6358.861923,0.0,36012.733531,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,6358.861923,6358.861923,6358.861923,6358.861923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cso6Oi2FUW3pYMqKlg,0.002634,1,1,1,1,379.643736,379.643736,759.287473,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.048462,2634.048462,2634.048462,2634.048462,0.0,86938.415641,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2634.048462,2634.048462,2634.048462,2634.048462,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CVpjhI1lC4S6ZUZGSe,0.002233,1,1,1,1,447.870155,447.870155,895.74031,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.789993,2232.789993,2232.789993,2232.789993,0.0,102562.265456,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2232.789993,2232.789993,2232.789993,2232.789993,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C7EdL3g0xbkKyCNYe,0.001582,1,1,1,1,632.053044,632.053044,1264.106088,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.145691,1582.145691,1582.145691,1582.145691,0.0,144740.147077,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.145691,1582.145691,1582.145691,1582.145691,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C3soqU1YBzPHjz00Wb,0.002020,1,1,1,1,495.019946,495.019946,990.039891,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.120621,2020.120621,2020.120621,2020.120621,0.0,113359.567568,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.120621,2020.120621,2020.120621,2020.120621,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CaICYw1Zzd45cUZVxd,0.001754,1,1,1,1,570.110643,570.110643,1140.221286,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.045486,1754.045486,1754.045486,1754.045486,0.0,130555.33723,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.045486,1754.045486,1754.045486,1754.045486,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C5EcHs1ReuX7cEt1O4,0.012965,1,1,1,1,77.130951,77.130951,154.261903,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12964.963913,12964.963913,12964.963913,12964.963913,0.0,17662.987845,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,12964.963913,12964.963913,12964.963913,12964.963913,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CufRjq3n2cCeXE7602,0.001261,1,1,1,1,793.024012,793.024012,1586.048024,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.995865,1260.995865,1260.995865,1260.995865,0.0,181602.498771,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.995865,1260.995865,1260.995865,1260.995865,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CQIm4a340oTYTGiNr6,0.002305,1,1,1,1,433.833678,433.833678,867.667356,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.030823,2305.030823,2305.030823,2305.030823,0.0,99347.912288,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.030823,2305.030823,2305.030823,2305.030823,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
