#open,2024-03-12-14-34-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,uid,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,,,,,,,,,,,,,,,,,,
CeLEya2m0gRI20JkX1,0.001697,1,1,1,1,589.253161,589.253161,1178.506322,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.063446,1697.063446,1697.063446,1697.063446,0.0,137295.986513,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.063446,1697.063446,1697.063446,1697.063446,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CXQhLz1SmaxkrrqSVg,0.013812,1,1,1,1,72.40047,72.40047,144.800939,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13812.065125,13812.065125,13812.065125,13812.065125,0.0,16869.309397,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,13812.065125,13812.065125,13812.065125,13812.065125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CGVsQF38AQjJXZEGj8,0.001511,1,1,1,1,661.875335,661.875335,1323.750671,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.858536,1510.858536,1510.858536,1510.858536,0.0,154216.953132,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.858536,1510.858536,1510.858536,1510.858536,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CCHalE2UK1hFVXZlSg,0.002489,1,1,1,1,401.791743,401.791743,803.583485,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.851547,2488.851547,2488.851547,2488.851547,0.0,93617.476003,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,2488.851547,2488.851547,2488.851547,2488.851547,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CcaVLD3lsOsmmxFNy3,0.012637,1,1,1,1,79.133332,79.133332,158.266664,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12636.899948,12636.899948,12636.899948,12636.899948,0.0,18438.066374,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,12636.899948,12636.899948,12636.899948,12636.899948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C5QyqZ3fNalu9iiEF1,0.001566,1,1,1,1,638.596833,638.596833,1277.193666,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.933228,1565.933228,1565.933228,1565.933228,0.0,148793.062119,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.933228,1565.933228,1565.933228,1565.933228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CDypZi4BgXwJCfw9ug,0.015153,1,1,1,1,65.992794,65.992794,131.985588,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15153.169632,15153.169632,15153.169632,15153.169632,0.0,15376.320972,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,15153.169632,15153.169632,15153.169632,15153.169632,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cc2krF3vyLsX90yaYa,0.001592,1,1,1,1,628.077868,628.077868,1256.155735,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.159271,1592.159271,1592.159271,1592.159271,0.0,146342.143157,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.159271,1592.159271,1592.159271,1592.159271,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CsFw643qAGFMzbZ2Yh,0.025894,1,1,1,1,38.618739,38.618739,77.237478,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25894.165039,25894.165039,25894.165039,25894.165039,0.0,8998.166176,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,25894.165039,25894.165039,25894.165039,25894.165039,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CMChl6ShDZdXkWV5,0.001372,1,1,1,1,728.810426,728.810426,1457.620851,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.098923,1372.098923,1372.098923,1372.098923,0.0,169812.829192,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1372.098923,1372.098923,1372.098923,1372.098923,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CgIq5mNYhfOtvsDFc,0.001812,1,1,1,1,551.882105,551.882105,1103.764211,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.981201,1811.981201,1811.981201,1811.981201,0.0,128588.530526,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1811.981201,1811.981201,1811.981201,1811.981201,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CYFEKH1PNLfKh3Xyuj,0.002722,1,1,1,1,367.405746,367.405746,734.811493,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.786499,2721.786499,2721.786499,2721.786499,0.0,85605.538893,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.786499,2721.786499,2721.786499,2721.786499,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CKQMJ81g5pdjuP44v4,0.001952,1,1,1,1,512.312691,512.312691,1024.625382,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.932907,1951.932907,1951.932907,1951.932907,0.0,119368.856968,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1951.932907,1951.932907,1951.932907,1951.932907,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CTZAIk2Exk1Pm5pwob,0.001823,1,1,1,1,548.490127,548.490127,1096.980254,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.186874,1823.186874,1823.186874,1823.186874,0.0,127798.199555,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1823.186874,1823.186874,1823.186874,1823.186874,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CcMpxm3BUiIXhz2eY,0.001511,1,1,1,1,661.770906,661.770906,1323.541811,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.096954,1511.096954,1511.096954,1511.096954,0.0,154192.621016,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1511.096954,1511.096954,1511.096954,1511.096954,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CmIVdN30rouGH0qhYi,0.005348,1,1,1,1,186.986938,186.986938,373.973875,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.967148,5347.967148,5347.967148,5347.967148,0.0,43567.956489,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.967148,5347.967148,5347.967148,5347.967148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CqqdL736VNt3dGdNea,0.001481,1,1,1,1,675.193818,675.193818,1350.387637,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.056213,1481.056213,1481.056213,1481.056213,0.0,157320.159691,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.056213,1481.056213,1481.056213,1481.056213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CUPWnR1e4lzqWI09B3,0.001505,1,1,1,1,664.391573,664.391573,1328.783146,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.13649,1505.13649,1505.13649,1505.13649,0.0,154803.236496,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.13649,1505.13649,1505.13649,1505.13649,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CuNbIF3s3XSkyTwDrj,0.027073,1,1,1,1,36.936972,36.936972,73.873944,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27073.144913,27073.144913,27073.144913,27073.144913,0.0,8606.314514,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,27073.144913,27073.144913,27073.144913,27073.144913,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CWgAW41ntKEMSxY7Tb,0.002331,1,1,1,1,428.997034,428.997034,857.994068,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.018448,2331.018448,2331.018448,2331.018448,0.0,99956.308888,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,2331.018448,2331.018448,2331.018448,2331.018448,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPeaKw1pgCCth766y1,0.005730,1,1,1,1,174.515436,174.515436,349.030873,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5730.15213,5730.15213,5730.15213,5730.15213,0.0,40662.096696,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,5730.15213,5730.15213,5730.15213,5730.15213,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CY1yCS1gyAeO4YRW6d,0.010830,1,1,1,1,92.336738,92.336738,184.673477,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10829.925537,10829.925537,10829.925537,10829.925537,0.0,21514.460021,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,10829.925537,10829.925537,10829.925537,10829.925537,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C6rllziEuCj0PPdye,0.008566,1,1,1,1,116.741928,116.741928,233.483857,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.90271,8565.90271,8565.90271,8565.90271,0.0,27200.869294,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,8565.90271,8565.90271,8565.90271,8565.90271,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CuNW0I3V1iXaZNF9td,0.004750,1,1,1,1,210.525724,210.525724,421.051448,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.013351,4750.013351,4750.013351,4750.013351,0.0,49052.493701,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.013351,4750.013351,4750.013351,4750.013351,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CfTsmj39GkRcLqTdVf,0.001586,1,1,1,1,630.532772,630.532772,1261.065544,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.960388,1585.960388,1585.960388,1585.960388,0.0,146914.135899,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.960388,1585.960388,1585.960388,1585.960388,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CTxTDZ2BuSZNIRa0H2,0.007836,1,1,1,1,127.614446,127.614446,255.228892,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,45.0,45.0,45.0,45.0,0.0,188.0,188.0,188.0,188.0,0.0,45.0,188.0,233.0,116.5,101.11627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7836.103439,7836.103439,7836.103439,7836.103439,0.0,29734.165942,1.0,1.0,45.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,7836.103439,7836.103439,7836.103439,7836.103439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
