#open,2024-03-12-13-14-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245584.831932,CHeb2z1IMfHUaudg4k,172.28.97.1,51253,172.28.96.1,53,udp,dns,0.003886,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245585.833692,CNNbca40gzuLLo5Lvh,172.28.97.1,39580,172.28.96.1,53,udp,dns,0.024000,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245586.828710,CVtJCy3BGMItJSaE46,172.28.97.1,48144,172.28.96.1,53,udp,dns,0.013655,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245587.830916,C6OiKJ3Qy6VtdytARk,172.28.97.1,59255,172.28.96.1,53,udp,dns,0.002363,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245588.833485,Cj1wHV2Ackx5NFkmJa,172.28.97.1,36219,172.28.96.1,53,udp,dns,0.016905,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245589.841639,COnw0rJ6FzN2XK80h,172.28.97.1,53048,172.28.96.1,53,udp,dns,0.002032,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245590.833669,ChfcK239DHJNWbheXd,172.28.97.1,49843,172.28.96.1,53,udp,dns,0.001628,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245591.837296,CS3WBvwwyeduvO0Yi,172.28.97.1,59442,172.28.96.1,53,udp,dns,0.020110,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245592.837169,CTuic54ov34ko3mkW4,172.28.97.1,43137,172.28.96.1,53,udp,dns,0.002140,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245593.992701,CF35cYOS1BWk3Dw2k,172.28.97.1,58948,172.28.96.1,53,udp,dns,0.001510,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245594.846544,CeSXYC23ICzNkcwH2l,172.28.97.1,40591,172.28.96.1,53,udp,dns,0.001398,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245595.844121,C1ajSaTpoxadTeJQl,172.28.97.1,36656,172.28.96.1,53,udp,dns,0.009533,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245596.849100,CFF1HP7kvlE1JZ6pc,172.28.97.1,60380,172.28.96.1,53,udp,dns,0.009207,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245597.986249,C9JFdj2TWCsY4fKMyh,172.28.97.1,44747,172.28.96.1,53,udp,dns,0.001523,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245598.853939,CuIZSn4rRYpGTYtoGd,172.28.97.1,39718,172.28.96.1,53,udp,dns,0.001598,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245599.855956,CvzAi04dI3kpSIuI5g,172.28.97.1,47082,172.28.96.1,53,udp,dns,0.011219,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710245600.860681,C9AjGF4EAv9ix1yQTe,172.28.97.1,38789,172.28.96.1,53,udp,dns,0.003279,0,188,SHR,T,T,0,Cd,0,0,1,216,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
