#open,2024-03-10-19-28-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,uid,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,,,,,,,,,,,,,,,,,,
CIav1R30njjLB3wOc8,0.006969,1,1,1,1,143.493124,143.493124,286.986247,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6968.975067,6968.975067,6968.975067,6968.975067,0.0,32859.925282,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,6968.975067,6968.975067,6968.975067,6968.975067,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cq5x7H2ySHD04enaWd,0.012973,1,1,1,1,77.082756,77.082756,154.165512,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12973.070145,12973.070145,12973.070145,12973.070145,0.0,17651.951115,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,12973.070145,12973.070145,12973.070145,12973.070145,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CMDZeJ1MYFdldq15fk,0.006135,1,1,1,1,162.999534,162.999534,325.999067,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.986877,6134.986877,6134.986877,6134.986877,0.0,37326.893207,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,6134.986877,6134.986877,6134.986877,6134.986877,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ce2FqT1UyF1pORsh7,0.001720,1,1,1,1,581.411699,581.411699,1162.823399,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.95163,1719.95163,1719.95163,1719.95163,0.0,133143.279179,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1719.95163,1719.95163,1719.95163,1719.95163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CM6eK43TzlvuoHCfN2,0.003196,1,1,1,1,312.891011,312.891011,625.782022,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.001053,3196.001053,3196.001053,3196.001053,0.0,71652.041477,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,3196.001053,3196.001053,3196.001053,3196.001053,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CkYYWV2XXE2dE8uoe8,0.006159,1,1,1,1,162.368535,162.368535,324.73707,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.828735,6158.828735,6158.828735,6158.828735,0.0,37182.394549,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.828735,6158.828735,6158.828735,6158.828735,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C0b6uT3cwrdVcYKWNh,0.002675,1,1,1,1,373.823886,373.823886,747.647772,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.056458,2675.056458,2675.056458,2675.056458,0.0,85605.669875,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2675.056458,2675.056458,2675.056458,2675.056458,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cnkdbf35RixaQhQzfe,0.012248,1,1,1,1,81.645721,81.645721,163.291443,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12248.039246,12248.039246,12248.039246,12248.039246,0.0,18696.870202,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,12248.039246,12248.039246,12248.039246,12248.039246,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CG0Upw1NBk0cSMLlkd,0.002059,1,1,1,1,485.676702,485.676702,971.353404,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.982849,2058.982849,2058.982849,2058.982849,0.0,111219.964799,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.982849,2058.982849,2058.982849,2058.982849,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CVVWYGPisyTm9tYYc,0.001380,1,1,1,1,724.655149,724.655149,1449.310297,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.966736,1379.966736,1379.966736,1379.966736,0.0,165946.029026,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.966736,1379.966736,1379.966736,1379.966736,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CUUrPh4jUcrKrp1Vl,0.001506,1,1,1,1,663.970872,663.970872,1327.941744,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.090164,1506.090164,1506.090164,1506.090164,0.0,152049.329745,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.090164,1506.090164,1506.090164,1506.090164,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ch7yWB3r5L1ajSaJG9,0.001812,1,1,1,1,551.809499,551.809499,1103.618998,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.21962,1812.21962,1812.21962,1812.21962,0.0,126364.375214,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.21962,1812.21962,1812.21962,1812.21962,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C1ghht4X7Hi3IPr0Pf,0.001667,1,1,1,1,599.871854,599.871854,1199.743707,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.022705,1667.022705,1667.022705,1667.022705,0.0,137370.654462,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.022705,1667.022705,1667.022705,1667.022705,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CRhW521SWqKeYZkQWj,0.003027,1,1,1,1,330.364209,330.364209,660.728418,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.96228,3026.96228,3026.96228,3026.96228,0.0,75653.403907,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,3026.96228,3026.96228,3026.96228,3026.96228,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CVknvO11QJhyGFnw24,0.011250,1,1,1,1,88.888738,88.888738,177.777476,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.019073,11250.019073,11250.019073,11250.019073,0.0,20355.521044,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,11250.019073,11250.019073,11250.019073,11250.019073,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CLVRd21uxy7IBeY1Pk,0.008623,1,1,1,1,115.97047,115.97047,231.940941,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8622.88475,8622.88475,8622.88475,8622.88475,0.0,26557.237703,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,8622.88475,8622.88475,8622.88475,8622.88475,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CW00cM31WBYCq1pJkc,0.005195,1,1,1,1,192.496397,192.496397,384.992795,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.90242,5194.90242,5194.90242,5194.90242,0.0,44081.674974,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,5194.90242,5194.90242,5194.90242,5194.90242,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CDwyj74YX3ZLR0iQ61,0.011227,1,1,1,1,89.069951,89.069951,178.139902,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11227.13089,11227.13089,11227.13089,11227.13089,0.0,20397.018815,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,11227.13089,11227.13089,11227.13089,11227.13089,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C7o2iV3J9BaKr4bLg,0.020942,1,1,1,1,47.750993,47.750993,95.501987,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20941.972733,20941.972733,20941.972733,20941.972733,0.0,10934.97747,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,20941.972733,20941.972733,20941.972733,20941.972733,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cxj1yk2rHEqctm6Go2,0.001533,1,1,1,1,652.302333,652.302333,1304.604666,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.031464,1533.031464,1533.031464,1533.031464,0.0,149377.234215,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.031464,1533.031464,1533.031464,1533.031464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CO0TmO1hCKHnpqiT21,0.012338,1,1,1,1,81.049353,81.049353,162.098705,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12338.161469,12338.161469,12338.161469,12338.161469,0.0,18560.301758,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,12338.161469,12338.161469,12338.161469,12338.161469,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CLOqkp6lqH4rMZ2gj,0.004584,1,1,1,1,218.146565,218.146565,436.293129,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4584.07402,4584.07402,4584.07402,4584.07402,0.0,49955.563322,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,4584.07402,4584.07402,4584.07402,4584.07402,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
ClwKoL2lqMI1UA0Zqi,0.001532,1,1,1,1,652.708372,652.708372,1305.416744,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.077789,1532.077789,1532.077789,1532.077789,0.0,149470.217242,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.077789,1532.077789,1532.077789,1532.077789,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C2Fm5A2DfNiLbA8KAe,0.003022,1,1,1,1,330.911558,330.911558,661.823116,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.95549,3021.95549,3021.95549,3021.95549,0.0,75778.746824,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,3021.95549,3021.95549,3021.95549,3021.95549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CICS713dvtJuGqOV8a,0.001814,1,1,1,1,551.229334,551.229334,1102.458667,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.126968,1814.126968,1814.126968,1814.126968,0.0,126231.517414,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.126968,1814.126968,1814.126968,1814.126968,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Clm0YZ3v0xVlgHEmBa,0.004129,1,1,1,1,242.179341,242.179341,484.358681,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4129.171371,4129.171371,4129.171371,4129.171371,0.0,55459.068999,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,4129.171371,4129.171371,4129.171371,4129.171371,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
