#open,2024-03-10-19-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,uid,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,,,,,,,,,,,,,,,,,,
ClGyKn1g6POnFE9Al5,0.002686,1,1,1,1,372.297532,372.297532,744.595065,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.023712,2686.023712,2686.023712,2686.023712,0.0,85256.134919,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.023712,2686.023712,2686.023712,2686.023712,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CFHbFxKPwWbwNhkVa,0.002006,1,1,1,1,498.491086,498.491086,996.982173,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.053925,2006.053925,2006.053925,2006.053925,0.0,114154.458759,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.053925,2006.053925,2006.053925,2006.053925,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CSfarvbyCDmRFVFt9,0.001678,1,1,1,1,595.951122,595.951122,1191.902245,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.98996,1677.98996,1677.98996,1677.98996,0.0,136472.807047,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1677.98996,1677.98996,1677.98996,1677.98996,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CFSARP3PHdiE128AUd,0.001641,1,1,1,1,609.371495,609.371495,1218.74299,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.03508,1641.03508,1641.03508,1641.03508,0.0,139546.072352,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1641.03508,1641.03508,1641.03508,1641.03508,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cch7jraQLxMlKOIA5,0.001405,1,1,1,1,711.743424,711.743424,1423.486849,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.000687,1405.000687,1405.000687,1405.000687,0.0,162989.244188,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1405.000687,1405.000687,1405.000687,1405.000687,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CSaJ683MkHp6BKKmZ,0.001452,1,1,1,1,688.606797,688.606797,1377.213594,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.207565,1452.207565,1452.207565,1452.207565,0.0,157690.956493,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.207565,1452.207565,1452.207565,1452.207565,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C6PgjK3KjHjCLrFBg3,0.002020,1,1,1,1,495.019946,495.019946,990.039891,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.120621,2020.120621,2020.120621,2020.120621,0.0,113359.567568,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.120621,2020.120621,2020.120621,2020.120621,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C6nlf5hZkg024BTg1,0.001690,1,1,1,1,591.747178,591.747178,1183.494357,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.910889,1689.910889,1689.910889,1689.910889,0.0,135510.103837,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1689.910889,1689.910889,1689.910889,1689.910889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CIhkvX1lEDzpZKARm6,0.001870,1,1,1,1,534.783119,534.783119,1069.566237,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.916916,1869.916916,1869.916916,1869.916916,0.0,122465.334183,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1869.916916,1869.916916,1869.916916,1869.916916,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CkqRKv4JVu4x9bgV,0.001991,1,1,1,1,502.251706,502.251706,1004.503413,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.033554,1991.033554,1991.033554,1991.033554,0.0,115015.640762,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1991.033554,1991.033554,1991.033554,1991.033554,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CTukCC26sc7sV1UdA6,0.001824,1,1,1,1,548.203372,548.203372,1096.406744,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.140549,1824.140549,1824.140549,1824.140549,0.0,125538.572213,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.140549,1824.140549,1824.140549,1824.140549,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CExceh30HpIIbDkxy7,0.001999,1,1,1,1,500.215146,500.215146,1000.430292,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.139786,1999.139786,1999.139786,1999.139786,0.0,114549.268456,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.139786,1999.139786,1999.139786,1999.139786,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C2RP0Y1c63zOyNfwed,0.002085,1,1,1,1,479.623099,479.623099,959.246198,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.970474,2084.970474,2084.970474,2084.970474,0.0,109833.689651,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.970474,2084.970474,2084.970474,2084.970474,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
ClrWwz4PWSNYcNYlkk,0.002179,1,1,1,1,458.945618,458.945618,917.891235,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.907394,2178.907394,2178.907394,2178.907394,0.0,105098.546449,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2178.907394,2178.907394,2178.907394,2178.907394,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CX3l814c4xollknixe,0.001518,1,1,1,1,658.756714,658.756714,1317.513429,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.011093,1518.011093,1518.011093,1518.011093,0.0,150855.287577,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1518.011093,1518.011093,1518.011093,1518.011093,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CvjQmo4peMDruKp7b,0.001961,1,1,1,1,509.945775,509.945775,1019.89155,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.992813,1960.992813,1960.992813,1960.992813,0.0,116777.582492,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1960.992813,1960.992813,1960.992813,1960.992813,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C8ecGy2jdSHAkW8mc6,0.001631,1,1,1,1,613.112703,613.112703,1226.225406,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0215,1631.0215,1631.0215,1631.0215,0.0,140402.808946,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.0215,1631.0215,1631.0215,1631.0215,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CpBz7L6e5zwbJZuo6,0.001941,1,1,1,1,515.207468,515.207468,1030.414937,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.965652,1940.965652,1940.965652,1940.965652,0.0,117982.510257,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1940.965652,1940.965652,1940.965652,1940.965652,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cp5YrW3FY37DbRMro9,0.002069,1,1,1,1,483.326112,483.326112,966.652224,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.996429,2068.996429,2068.996429,2068.996429,0.0,110681.67965,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2068.996429,2068.996429,2068.996429,2068.996429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CTKGeC39DVFM990Kch,0.001471,1,1,1,1,679.900146,679.900146,1359.800292,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.804214,1470.804214,1470.804214,1470.804214,0.0,155697.133409,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.804214,1470.804214,1470.804214,1470.804214,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CR3J2BtINMhbeZe8l,0.001644,1,1,1,1,608.222738,608.222738,1216.445476,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.134521,1644.134521,1644.134521,1644.134521,0.0,139283.006961,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1644.134521,1644.134521,1644.134521,1644.134521,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C8pgC71HdmnmGKEsSb,0.001493,1,1,1,1,669.695673,669.695673,1339.391346,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.215561,1493.215561,1493.215561,1493.215561,0.0,153360.309117,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.215561,1493.215561,1493.215561,1493.215561,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C3If4EoOBxs18HpWd,0.001397,1,1,1,1,715.873699,715.873699,1431.747397,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.894455,1396.894455,1396.894455,1396.894455,0.0,163935.076976,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1396.894455,1396.894455,1396.894455,1396.894455,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cdg9VrF98yMKUxgi3,0.030006,1,1,1,1,33.326479,33.326479,66.652958,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30006.170273,30006.170273,30006.170273,30006.170273,0.0,7631.763665,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,30006.170273,30006.170273,30006.170273,30006.170273,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
