#open,2024-03-10-19-32-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#fields,uid,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,fwd_pkts_per_sec,bwd_pkts_per_sec,flow_pkts_per_sec,down_up_ratio,fwd_header_size_tot,fwd_header_size_min,fwd_header_size_max,bwd_header_size_tot,bwd_header_size_min,bwd_header_size_max,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,fwd_PSH_flag_count,bwd_PSH_flag_count,flow_ACK_flag_count,fwd_URG_flag_count,bwd_URG_flag_count,flow_CWR_flag_count,flow_ECE_flag_count,fwd_pkts_payload.min,fwd_pkts_payload.max,fwd_pkts_payload.tot,fwd_pkts_payload.avg,fwd_pkts_payload.std,bwd_pkts_payload.min,bwd_pkts_payload.max,bwd_pkts_payload.tot,bwd_pkts_payload.avg,bwd_pkts_payload.std,flow_pkts_payload.min,flow_pkts_payload.max,flow_pkts_payload.tot,flow_pkts_payload.avg,flow_pkts_payload.std,fwd_iat.min,fwd_iat.max,fwd_iat.tot,fwd_iat.avg,fwd_iat.std,bwd_iat.min,bwd_iat.max,bwd_iat.tot,bwd_iat.avg,bwd_iat.std,flow_iat.min,flow_iat.max,flow_iat.tot,flow_iat.avg,flow_iat.std,payload_bytes_per_second,fwd_subflow_pkts,bwd_subflow_pkts,fwd_subflow_bytes,bwd_subflow_bytes,fwd_bulk_bytes,bwd_bulk_bytes,fwd_bulk_packets,bwd_bulk_packets,fwd_bulk_rate,bwd_bulk_rate,active.min,active.max,active.tot,active.avg,active.std,idle.min,idle.max,idle.tot,idle.avg,idle.std,fwd_init_window_size,bwd_init_window_size,fwd_last_window_size,bwd_last_window_size,,,,,,,,,,,,,,,,,,
CYBqM02RXufzwuRZo,0.001597,1,1,1,1,626.202448,626.202448,1252.404897,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.927643,1596.927643,1596.927643,1596.927643,0.0,143400.360705,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.927643,1596.927643,1596.927643,1596.927643,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CT0aVp4NaAEbvIkXC7,0.001545,1,1,1,1,647.269136,647.269136,1294.538272,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.952393,1544.952393,1544.952393,1544.952393,0.0,148224.632099,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1544.952393,1544.952393,1544.952393,1544.952393,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C00VrS1tlinQqfff9j,0.002242,1,1,1,1,446.012761,446.012761,892.025521,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.088318,2242.088318,2242.088318,2242.088318,0.0,102136.922161,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.088318,2242.088318,2242.088318,2242.088318,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CmMwI3WEUlp3OKBQ1,0.001590,1,1,1,1,628.925476,628.925476,1257.850952,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.013504,1590.013504,1590.013504,1590.013504,0.0,144023.934023,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1590.013504,1590.013504,1590.013504,1590.013504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ceg3YF1KOD7AlLWrjg,0.001489,1,1,1,1,671.518412,671.518412,1343.036824,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.162445,1489.162445,1489.162445,1489.162445,0.0,153777.716298,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.162445,1489.162445,1489.162445,1489.162445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CHBErv4DMQlJRaMMXi,0.001936,1,1,1,1,516.476296,516.476296,1032.952592,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.197281,1936.197281,1936.197281,1936.197281,0.0,118273.071789,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1936.197281,1936.197281,1936.197281,1936.197281,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CUwxfc2jos10NBEaWf,0.001266,1,1,1,1,789.887759,789.887759,1579.775518,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.002655,1266.002655,1266.002655,1266.002655,0.0,180884.296798,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.002655,1266.002655,1266.002655,1266.002655,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C8XQxN2Uej64aOQia3,0.009175,1,1,1,1,108.991087,108.991087,217.982174,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9175.06218,9175.06218,9175.06218,9175.06218,0.0,24958.958917,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,9175.06218,9175.06218,9175.06218,9175.06218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C5iPdG3aryqSJDBFdf,0.015345,1,1,1,1,65.168409,65.168409,130.336819,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15344.85817,15344.85817,15344.85817,15344.85817,0.0,14923.565762,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,15344.85817,15344.85817,15344.85817,15344.85817,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CPnpDY2X2ZnosWctYf,0.001905,1,1,1,1,524.94418,524.94418,1049.88836,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.964447,1904.964447,1904.964447,1904.964447,0.0,120212.217272,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1904.964447,1904.964447,1904.964447,1904.964447,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Cfg7Jm3inbBCtUJPhb,0.019111,1,1,1,1,52.325457,52.325457,104.650914,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19111.156464,19111.156464,19111.156464,19111.156464,0.0,11982.529704,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,19111.156464,19111.156464,19111.156464,19111.156464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CroD3m2UQB8izEAcwf,0.001785,1,1,1,1,560.286401,560.286401,1120.572803,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.801483,1784.801483,1784.801483,1784.801483,0.0,128305.585894,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1784.801483,1784.801483,1784.801483,1784.801483,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CQRtwO3fFmnLSqxVVi,0.000000,1,0,0,0,0.0,0.0,0.0,0.0,40,40,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,0,64240,0,,,,,,,,,,,,,,,,,,,
CYy6ba1hwz8HGTIdh2,0.033171,1,1,1,1,30.146871,30.146871,60.293742,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33170.938492,33170.938492,33170.938492,33170.938492,0.0,6903.633434,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,33170.938492,33170.938492,33170.938492,33170.938492,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
CILCXq2jv3uHHrrwI8,0.002653,1,1,1,1,376.91445,376.91445,753.8289,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.121948,2653.121948,2653.121948,2653.121948,0.0,86313.409058,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.121948,2653.121948,2653.121948,2653.121948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
C5YJX11Txj74CPjaP1,0.033475,1,1,1,1,29.873109,29.873109,59.746218,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33474.92218,33474.92218,33474.92218,33474.92218,0.0,6840.941967,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,33474.92218,33474.92218,33474.92218,33474.92218,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
Ce4u1WWSDdtECc5Wc,0.001589,1,1,1,1,629.302926,629.302926,1258.605851,1.0,8,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,44.0,44.0,44.0,44.0,0.0,185.0,185.0,185.0,185.0,0.0,44.0,185.0,229.0,114.5,99.702056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.05983,1589.05983,1589.05983,1589.05983,0.0,144110.369992,1.0,1.0,44.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,1589.05983,1589.05983,1589.05983,1589.05983,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,,,,,,,,,,,,,,
